manifest_version,item_id,lighting_type,classification_basis,verification_status,source,source_group,catalog,canonical_category_zh,name_en,name_zh,width_cm,depth_cm,height_cm,glb_url,thumbnail_url,image_url_side,image_url_angle_45,object_key,checksum,checksum_algo,license,style_primary,style_secondary
1.0,abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Contemporary Textured 2-Tone Resin Table Lamp, LED Bulb Included, 24.5""H, Green","床邊桌 - Amazon Brand – Stone & Beam Contemporary Textured 2-Tone Resin Table Lamp, LED Bulb Included, 24.5""H, Green",32.40,32.40,62.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green.png,models/abo/furniture/abo-bedside-tables-113-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-green.glb,f75dc1a0e4f976532dd0044b2c81e5c2,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Modern Faux-Stone Table Lamp, LED Bulb Included, 16""H, Matte White","床邊桌 - Amazon Brand – Rivet Modern Faux-Stone Table Lamp, LED Bulb Included, 16""H, Matte White",30.50,30.50,40.60,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white.png,models/abo/furniture/abo-bedside-tables-13-amazon-brand-rivet-modern-faux-stone-table-lamp-led-bulb-included-16-h-matte-white.glb,29b45127db2d43874cf9a43ef5f576de,s3-etag,catalog-origin,minimalist,modern
1.0,abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Scandinavian Real Blond Wood Table Lamp, LED Bulb Included, 17""H, Beige","床邊桌 - Amazon Brand – Rivet Scandinavian Real Blond Wood Table Lamp, LED Bulb Included, 17""H, Beige",22.90,22.90,42.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige.png,models/abo/furniture/abo-bedside-tables-15-amazon-brand-rivet-scandinavian-real-blond-wood-table-lamp-led-bulb-included-17-h-beige.glb,80d545dd13cb14c965a4ac561be1f2d0,s3-etag,catalog-origin,nordic,minimalist
1.0,abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black,unclassified_lighting,確認是燈具但看不出燈種,needs_review,abo,non-IKEA,abo_furniture,燈具,"Amazon Brand – Rivet Scandinavian Task Lamp, 19""H, Matte Black",Amazon 品牌 - Rivet 斯堪的納維亞工作燈，48.26 釐米高，啞光黑,15.20,15.20,48.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black.png,models/abo/furniture/abo-bedside-tables-16-amazon-brand-rivet-scandinavian-task-lamp-19-h-matte-black.glb,0b1f5edc6a5dba1a35149b9d169faf5f,s3-etag,catalog-origin,nordic,minimalist
1.0,abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Contemporary Textured 2-Tone Resin Table Lamp, LED Bulb Included, 24.5""H, White","床邊桌 - Amazon Brand – Stone & Beam Contemporary Textured 2-Tone Resin Table Lamp, LED Bulb Included, 24.5""H, White",32.40,32.40,62.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white.png,models/abo/furniture/abo-bedside-tables-20-amazon-brand-stone-beam-contemporary-textured-2-tone-resin-table-lamp-led-bulb-included-24-5-h-white.glb,5718030e80448bac46b1d0126764c1af,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Table Lamp with Diamond Pattern on Ceramic Base, Bulb Included, 18.25""H, Vintage Khaki","Amazon Brand – Ravenna Home 檯燈陶瓷底座飾有鑽石圖案,包括燈泡,45.72 cm 高,復古卡其色",20.70,20.70,46.10,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki.png,models/abo/furniture/abo-bedside-tables-23-amazon-brand-ravenna-home-table-lamp-with-diamond-pattern-on-ceramic-base-bulb-included-18-25-h-vintage-khaki.glb,4eee180621dee11c3bfe8568b68b5f75,s3-etag,catalog-origin,scandi_luxe,contemporary
1.0,abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Geo Pattern Ceramic Nightstand Table Lamp With LED Light Bulb - 12 x 12 x 26 Inches, Blue and White","亞馬遜品牌 – 石材和光束幾何圖案陶瓷床頭燈帶 LED 燈泡 – 30.48 x 30.48 x 66.04 cm,藍色和白色",32.00,32.00,68.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white.png,models/abo/furniture/abo-bedside-tables-25-amazon-brand-stone-beam-geo-pattern-ceramic-nightstand-table-lamp-with-led-light-bulb-12-x-12-x-26-inches-blue-and-white.glb,509422103479989cd2bece493c38c4b6,s3-etag,catalog-origin,japandi,minimalist
1.0,abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Scandinavian Gray-Wood Table Lamp with Gray Shade, LED Bulb Included, 17""H, Grey","床邊桌 - Amazon Brand – Rivet Scandinavian Gray-Wood Table Lamp with Gray Shade, LED Bulb Included, 17""H, Grey",22.90,22.90,42.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey.png,models/abo/furniture/abo-bedside-tables-27-amazon-brand-rivet-scandinavian-gray-wood-table-lamp-with-gray-shade-led-bulb-included-17-h-grey.glb,3f760ef05a403d10d0016dfa3f2eec21,s3-etag,catalog-origin,nordic,minimalist
1.0,abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Modern Ultrathin LED-Integrated Table Lamp, 20""H, Black","床邊桌 - Amazon Brand – Rivet Modern Ultrathin LED-Integrated Table Lamp, 20""H, Black",25.40,25.40,50.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black.png,models/abo/furniture/abo-bedside-tables-30-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-black.glb,201d17b3c9bef00b80f45bcae727cfed,s3-etag,catalog-origin,minimalist,modern
1.0,abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Table Lamp with Ceramic Cyclinder Base and LED Light Bulb, 19.75""H, Dark Denim Blue","Amazon 品牌 - Ravenna 家用檯燈帶鼓形燈罩帶 LED 燈泡，19.75 英寸高, 21949-003",24.80,24.80,38.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue.png,models/abo/furniture/abo-bedside-tables-31-amazon-brand-ravenna-home-table-lamp-with-ceramic-cyclinder-base-and-led-light-bulb-19-75-h-dark-denim-blue.glb,62a8fbb99ac76d034de3db914bb1c576,s3-etag,catalog-origin,modern,minimalist
1.0,abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Contemporary Ceramic Table Lamp With Real Wood Base, LED Bulb Included, 19.75""H, Cloud Dancer Ivory","床邊桌 - Amazon Brand – Stone & Beam Contemporary Ceramic Table Lamp With Real Wood Base, LED Bulb Included, 19.75""H, Cloud Dancer Ivory",25.20,25.20,50.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory.png,models/abo/furniture/abo-bedside-tables-33-amazon-brand-stone-beam-contemporary-ceramic-table-lamp-with-real-wood-base-led-bulb-included-19-75-h-cloud-dancer-ivory.glb,9a4565e676d7d1abd8cf797165948357,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Modern Ultrathin LED-Integrated Table Lamp, 20""H, Pink","床邊桌 - Amazon Brand – Rivet Modern Ultrathin LED-Integrated Table Lamp, 20""H, Pink",25.40,25.40,50.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink.png,models/abo/furniture/abo-bedside-tables-37-amazon-brand-rivet-modern-ultrathin-led-integrated-table-lamp-20-h-pink.glb,a3f65eacd295d3e30470a4987e8bc650,s3-etag,catalog-origin,modern,minimalist
1.0,abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Stone & Beam Industrial Adjustable Pharmacy Living Room Floor Lamp with LED Light Bulb - 10 x 31 x 51 Inches, Oil-Rubbed Bronze",亞馬遜品牌 – Stone & Beam 工業可調節藥房客廳落地燈帶 LED 燈泡 – 10 x 31 x 51 英寸，油麵青銅,24.30,85.20,133.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze.png,models/abo/furniture/abo-bedside-tables-38-amazon-brand-stone-beam-industrial-adjustable-pharmacy-living-room-floor-lamp-with-led-light-bulb-10-x-31-x-51-inches-oil-rubbed-bronze.glb,2052526bfdc53148c88b6d17273336a9,s3-etag,catalog-origin,industrial,modern
1.0,abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Scandinavian Striped Table Lamp, LED Bulb Included, 25.25""H, Black and Blond Wood","床邊桌 - Amazon Brand – Rivet Scandinavian Striped Table Lamp, LED Bulb Included, 25.25""H, Black and Blond Wood",30.50,30.50,64.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood.png,models/abo/furniture/abo-bedside-tables-39-amazon-brand-rivet-scandinavian-striped-table-lamp-led-bulb-included-25-25-h-black-and-blond-wood.glb,905768c2575cfd96dafe455f600c1fc4,s3-etag,catalog-origin,nordic,minimalist
1.0,abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Contemporary Glass Table Lamp with Narrow-Necked Body, LED Bulb Included, 20.25""H, White","床邊桌 - Amazon Brand – Stone & Beam Contemporary Glass Table Lamp with Narrow-Necked Body, LED Bulb Included, 20.25""H, White",28.00,28.00,51.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white.png,models/abo/furniture/abo-bedside-tables-41-amazon-brand-stone-beam-contemporary-glass-table-lamp-with-narrow-necked-body-led-bulb-included-20-25-h-white.glb,41d9e51874bf9ab71e84ba0d8a0ddd8c,s3-etag,catalog-origin,contemporary,minimalist
1.0,abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Ravenna Home Iron Wave Table and Floor Lamp Set with LED Light Bulbs, Set of 3, Dark Bronze","Amazon Brand – Ravenna Home 鐵波臺和落地燈套裝,帶 LED 燈泡,3 件套,深古銅色",124.50,33.50,151.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-tables-and-desks/ABO-bedside-tables/abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze.png,models/abo/furniture/abo-bedside-tables-43-amazon-brand-ravenna-home-iron-wave-table-and-floor-lamp-set-with-led-light-bulbs-set-of-3-dark-bronze.glb,ff40397ddcea41629e7ed47426ebec0d,s3-etag,catalog-origin,american_classic,contemporary
